id,year,context,question,options,correct_answer,CE,DS,EK,IC,MR,TC,image,IU,ledor,figures,description,area,cor,system_answer
88,2010,"Diversos comportamentos e funções fisiológicas do nosso 
corpo  são  periódicos,  sendo  assim,  são  classificados 
como ritmo biológico. Quando o ritmo biológico responde 
a um período aproximado de 24 horas, ele é denominado 
ritmo circadiano. Esse ritmo diário é mantido pelas pistas 
ambientais de claro-escuro e determina comportamentos 
como  o  ciclo  do  sono-vigília  e  o  da  alimentação.  Uma pessoa,  em  condições  normais,  acorda  às  8  h  e  vai dormir às 21 h, mantendo seu ciclo de sono dentro do 
ritmo dia e noite. Imagine que essa mesma pessoa tenha 
sido mantida numa sala totalmente escura por mais de 
quinze dias. Ao sair de lá, ela dormia às 18 h e acordava 
às 3 h da manhã. Além disso, dormia mais vezes durante 
o dia, por curtos períodos de tempo, e havia perdido a 
noção da contagem dos dias, pois, quando saiu, achou 
que havia passado muito mais tempo no escuro.

BRANDÃO, M. L. Psicofisiologia. São Paulo: Atheneu, 2000 (adaptado).
","
Em  função  das  características  observadas,  conclui-se que a pessoa
","{'A': '  apresentou  aumento  do  seu  período  de  sono contínuo  e  passou  a  dormir  durante  o  dia,  pois seu  ritmo  biológico  foi  alterado  apenas  no  período noturno. \n', 'B': '  apresentou pouca alteração do seu ritmo circadiano, sendo que sua noção de tempo foi alterada somente pela sua falta de atenção à passagem do tempo.\n', 'C': '  estava com seu ritmo já alterado antes de entrar na sala, o que significa que apenas progrediu para um estado mais avançado de perda do ritmo biológico \nno escuro.\n', 'D': ' teve seu ritmo biológico alterado devido à ausência de luz e de contato com o mundo externo, no qual a noção de tempo de um dia é modulada pela presença \nou ausência do sol.\n', 'E': '  deveria não ter apresentado nenhuma mudança do seu período de sono porque, na realidade, continua com  o  seu  ritmo  normal,  independentemente  do \nambiente em que seja colocada.\n\n\n'}","{'D': ' teve seu ritmo biológico alterado devido à ausência de luz e de contato com o mundo externo, no qual a noção de tempo de um dia é modulada pela presença \nou ausência do sol.\n'}",No,Yes,No,No,No,Yes,No,,,,,CIÊNCIAS DA NATUREZA E SUAS TECNOLOGIAS,BRANCO,
90,2010,"De  15%  a  20%  da  área  de  um  canavial  precisa  ser renovada anualmente. Entre o período de corte e o de plantação de novas canas, os produtores estão optando por  plantar  leguminosas,  pois  elas  fixam  nitrogênio  no solo,  um  adubo  natural  para  a  cana.  Essa  opção  de rotação  é  agronomicamente  favorável,  de  forma  que municípios canavieiros são hoje grandes produtores de soja, amendoim e feijão.

As encruzilhadas da fome. Planeta. São Paulo, ano 36, nº. 430, jul. 2008 (adaptado).
","
A  rotação  de  culturas  citada  no  texto  pode  beneficiar economicamente os produtores de cana porque
","{'A': '  a decomposição da cobertura morta dessas culturas resulta  em  economia  na  aquisição  de  adubos industrializados.\n', 'B': '  o plantio de cana-de-açúcar propicia um solo mais adequado  para  o  cultivo  posterior  da  soja,  do amendoim e do feijão.\n', 'C': '  as leguminosas  absorvem  do  solo  elementos químicos  diferentes  dos  absorvidos  pela  cana, restabelecendo o equilíbrio do solo.\n', 'D': '  a  queima  dos  restos  vegetais  do  cultivo  da  cana-de-açúcar transforma-se  em cinzas, sendo reincorporadas  ao  solo,  o  que  gera  economia  na aquisição de adubo.\n', 'E': '  a soja, o amendoim e o feijão, além de possibilitarem a incorporação ao solo de determinadas moléculas disponíveis na atmosfera, são grãos comercializados no mercado produtivo.\n'}","{'E': '  a soja, o amendoim e o feijão, além de possibilitarem a incorporação ao solo de determinadas moléculas disponíveis na atmosfera, são grãos comercializados no mercado produtivo.\n'}",No,Yes,Yes,No,No,No,No,,,,,CIÊNCIAS DA NATUREZA E SUAS TECNOLOGIAS,BRANCO,
1,2012,"
Torna-se  claro  que  quem  descobriu  a  África  no Brasil,  muito  antes  dos  europeus,  foram  os  próprios africanos  trazidos  como  escravos.  E  esta  descoberta não se restringia apenas ao reino linguístico, estendia-se também a outras áreas culturais, inclusive à da religião. Há  razões  para  pensar  que  os  africanos,  quando misturados e transportados ao Brasil, não demoraram em  perceber  a  existência  entre  si  de  elos  culturais mais profundos.

SLENES, R. Malungu, ngoma vem! África coberta e descoberta do Brasil. Revista USP, n. 12, dez./jan./fev. 1991-92 (adaptado).
","
Com base no texto, ao favorecer o contato de indivíduos de diferentes partes da África, a experiência da escravidão no Brasil tornou possível a
","{'A': ' formação de uma identidade cultural afro-brasileira.\n', 'B': '  superação de aspectos culturais africanos por antigas tradições europeias.\n', 'C': '  reprodução de conflitos entre grupos étnicos africanos.\n', 'D': '  manutenção das características culturais específicas de cada etnia.\n', 'E': '  resistência à incorporação de elementos culturais indígenas.\n\n'}",{'A': ' formação de uma identidade cultural afro-brasileira.\n'},No,No,No,No,No,Yes,No,,,,,CIÊNCIAS HUMANAS E SUAS TECNOLOGIAS,BRANCO,
2,2012,"
Nós  nos  recusamos  a  acreditar  que  o  banco  da justiça é falível. Nós nos recusamos a acreditar que há capitais insuficientes de oportunidade nesta nação. Assim nós  viemos  trocar  este  cheque,  um  cheque  que  nos dará o direito de reclamar as riquezas de liberdade e a segurança da justiça.

KING Jr., M. L. Eu tenho um sonho, 28 ago. 1963. Disponível em: www.palmares.gov.br. Acesso em: 30 nov. 2011 (adaptado).
","
O cenário vivenciado pela população negra, no sul dos Estados Unidos nos anos 1950, conduziu à mobilização social. Nessa época, surgiram reivindicações que tinham como expoente Martin Luther King e objetivavam
","{'A': '  a conquista de direitos civis para a população negra.\n', 'B': '  o apoio aos atos violentos patrocinados pelos negros em espaço urbano.\n', 'C': '  a  supremacia  das  instituições  religiosas  em  meio  à comunidade negra sulista.\n', 'D': '  a incorporação dos negros no mercado de trabalho.\n', 'E': '  a aceitação da cultura negra como representante do modo de vida americano.\n\n'}",{'A': '  a conquista de direitos civis para a população negra.\n'},No,No,Yes,No,No,No,No,,,,,CIÊNCIAS HUMANAS E SUAS TECNOLOGIAS,BRANCO,
3,2012,"É  verdade  que  nas  democracias  o  povo  parece fazer o que quer; mas a liberdade política não consiste nisso.  Deve-se  ter  sempre  presente  em  mente  o  que  é independência e o que é liberdade. A liberdade é o direito de  fazer  tudo  o  que  as  leis  permitem;  se  um  cidadão 
pudesse  fazer  tudo  o  que  elas  proíbem,  não  teria  mais liberdade, porque os outros também teriam tal poder.

MONTESQUIEU. Do Espírito das Leis. São Paulo: Editora Nova Cultural, 1997 (adaptado).
","
A  característica  de  democracia ressaltada  por Montesquieu diz respeito
","{'A': '  ao  status  de  cidadania  que  o  indivíduo  adquire  ao tomar as decisões por si mesmo.\n', 'B': '  ao  condicionamento  da  liberdade  dos  cidadãos  à conformidade às leis.\n', 'C': '  à  possibilidade  de  o  cidadão  participar  no  poder  e, nesse caso, livre da submissão às leis.\n', 'D': '  ao livre-arbítrio do cidadão em relação àquilo que é proibido, desde que ciente das consequências.\n', 'E': '  ao direito do cidadão exercer sua vontade de acordo com seus valores pessoais.\n\n'}",{'B': '  ao  condicionamento  da  liberdade  dos  cidadãos  à conformidade às leis.\n'},No,No,No,No,No,Yes,No,,,,,CIÊNCIAS HUMANAS E SUAS TECNOLOGIAS,BRANCO,
4,2012,"
Disponível em: www.gandhiserve.org. Acesso em: 21 nov. 2011.
","
O cartum, publicado em 1932, ironiza as consequências sociais das constantes prisões de Mahatma Gandhi pelas 	autoridades britânicas, na Índia, demonstrando
","{'A': '  a  ineficiência  do  sistema  judiciário  inglês  no território indiano.\n', 'B': '  o apoio da população hindu à prisão de Gandhi.\n', 'C': '  o caráter violento das manifestações hindus frente à ação inglesa.\n', 'D': '  a  impossibilidade  de  deter  o  movimento  liderado por Gandhi. \n', 'E': '  a  indiferença  das  autoridades  britânicas  frente  ao apelo popular hindu.\n\n'}",{'D': '  a  impossibilidade  de  deter  o  movimento  liderado por Gandhi. \n'},No,No,Yes,Yes,No,No,Yes,,,,,CIÊNCIAS HUMANAS E SUAS TECNOLOGIAS,BRANCO,
5,2012,"Diante  dessas  inconsistências  e  de  outras  que 
ainda  preocupam  a  opinião  pública,  nós,  jornalistas, 
estamos  encaminhando  este  documento  ao  Sindicato 
dos  Jornalistas  Profissionais  no  Estado  de  São  Paulo, 
para que o entregue à Justiça; e da Justiça esperamos 
a  realização  de  novas  diligências  capazes  de  levar 
à  completa  elucidação  desses  fatos  e  de  outros  que 
porventura vierem a ser levantados.

Em nome da verdade. In: O Estado de São Paulo, 3 fev. 1976. Apud. FILHO, I. A. 
Brasil, 500 anos em documentos. Rio de Janeiro: Mauad, 1999.
","
A morte do jornalista Vladimir Herzog, ocorrida durante o 
regime militar, em 1975, levou a medidas como o abaixo-
assinado  feito  por  profissionais  da  imprensa  de  São 
Paulo. A análise dessa medida tomada indica a
","{'A': '  certeza do cumprimento das leis.\n', 'B': '  superação do governo de exceção.\n', 'C': '  violência dos terroristas de esquerda.\n', 'D': '  punição dos torturadores da polícia.\n', 'E': '  expectativa da investigação dos culpados.\n\n'}",{'E': '  expectativa da investigação dos culpados.\n\n'},No,No,Yes,No,No,Yes,No,,,,,CIÊNCIAS HUMANAS E SUAS TECNOLOGIAS,BRANCO,
6,2012,"Disponível em: www.metmuseum.org. Acesso em: 14 set. 2011.
","
A  figura  apresentada  é  de  um  mosaico,  produzido  por 
volta do ano 300 d.C., encontrado na cidade de Lod, atual 
Estado  de  Israel.  Nela,  encontram-se  elementos  que 
representam uma característica política dos romanos no 
período, indicada em:
","{'A': '  Cruzadismo – conquista da terra santa.\n', 'B': '  Patriotismo – exaltação da cultura local.\n', 'C': '  Helenismo – apropriação da estética grega.\n', 'D': '  Imperialismo – selvageria dos povos dominados.\n', 'E': '  Expansionismo – diversidade dos territórios conquistados.\n\n'}",{'E': '  Expansionismo – diversidade dos territórios conquistados.\n\n'},No,No,Yes,Yes,No,No,Yes,,,,,CIÊNCIAS HUMANAS E SUAS TECNOLOGIAS,BRANCO,
7,2012,"Após  o  retorno  de  uma  viagem  a  Minas  Gerais, 
onde  Pedro  I  fora  recebido  com  grande  frieza,  seus 
partidários  prepararam  uma  série  de  manifestações  a 
favor do imperador no Rio de Janeiro, armando fogueiras 
e luminárias na cidade. Contudo, na noite de 11 de março, 
tiveram início os conflitos que ficaram conhecidos como 
a Noite das Garrafadas, durante os quais os “brasileiros”  
apagavam  as  fogueiras  “portuguesas”  e  atacavam  as 
casas  iluminadas,  sendo  respondidos  com  cacos  de 
garrafas jogadas das janelas.

VAINFAS, R. (Org.). Dicionário do Brasil Imperial. Rio de Janeiro: Objetiva, 2008 (adaptado).
","
Os anos finais do I Reinado (1822-1831) se caracterizaram 
pelo aumento da tensão política. Nesse sentido, a análise 
dos  episódios  descritos  em  Minas  Gerais  e  no  Rio  de 
Janeiro revela
","{'A': '  estímulos ao racismo.\n', 'B': '  apoio ao xenofobismo.\n', 'C': '  críticas ao federalismo.\n', 'D': '  repúdio ao republicanismo.\n', 'E': '  questionamentos ao autoritarismo.\n\n'}",{'E': '  questionamentos ao autoritarismo.\n\n'},No,No,Yes,No,No,Yes,No,,,,,CIÊNCIAS HUMANAS E SUAS TECNOLOGIAS,BRANCO,
8,2012,"
Portadora de memória, a paisagem ajuda a construir 
os sentimentos de pertencimento; ela cria uma atmosfera 
que convém aos momentos fortes da vida, às festas, às 
comemorações.

CLAVAL, P. Terra dos homens: a geografia. São Paulo: Contexto, 2010 (adaptado).
","
No  texto,  é  apresentada  uma  forma  de  integração  da 
paisagem geográfica com a vida social. Nesse sentido, a 
paisagem, além de existir como forma concreta, apresenta 
uma dimensão
","{'A': '  política de apropriação efetiva do espaço.\n', 'B': '  econômica de uso de recursos do espaço.\n', 'C': '  privada de limitação sobre a utilização do espaço.\n', 'D': '  natural de composição por elementos físicos do espaço.\n', 'E': '  simbólica de relação subjetiva do indivíduo com o espaço.\n\n'}",{'E': '  simbólica de relação subjetiva do indivíduo com o espaço.\n\n'},No,No,No,No,No,Yes,No,,,,,CIÊNCIAS HUMANAS E SUAS TECNOLOGIAS,BRANCO,
9,2012,"
Charge anônima. BURKE, P. A fabricação do rei. Rio de Janeiro: Zahar, 1994.
","
Na França, o rei Luís XIV teve sua imagem fabricada por 
um conjunto de estratégias que visavam sedimentar uma 
determinada noção de soberania. Neste sentido, a charge 
apresentada demonstra
","{'A': '  a humanidade do rei, pois retrata um homem comum, sem os adornos próprios à vestimenta real.\n', 'B': '  a unidade entre o público e o privado, pois a figura do rei com a vestimenta real representa o público e sem a vestimenta real, o privado.\n', 'C': '  o  vínculo  entre  monarquia  e  povo,  pois leva ao  conhecimento  do  público  a  figura  de  um  rei despretensioso e distante do poder político.\n', 'D': '  o  gosto  estético  refinado  do  rei,  pois  evidencia  a \nelegância dos trajes reais em relação aos de outros membros da corte.\n', 'E': '  a  importância  da  vestimenta  para  a  constituição simbólica  do  rei,  pois  o  corpo  político  adornado esconde os defeitos do corpo pessoal.\n\n'}","{'E': '  a  importância  da  vestimenta  para  a  constituição simbólica  do  rei,  pois  o  corpo  político  adornado esconde os defeitos do corpo pessoal.\n\n'}",No,No,No,Yes,No,No,Yes,,,,,CIÊNCIAS HUMANAS E SUAS TECNOLOGIAS,BRANCO,
10,2012,"
Esclarecimento  é  a  saída  do  homem  de  sua 
menoridade, da qual ele próprio é culpado. A menoridade 
é a incapacidade de fazer uso de seu entendimento sem a 
direção de outro indivíduo. O homem é o próprio culpado 
dessa menoridade se a causa dela não se encontra na 
falta de entendimento, mas na falta de decisão e coragem 
de servir-se de si mesmo sem a direção de outrem. Tem 
coragem de fazer uso de teu próprio entendimento, tal é 
o lema do esclarecimento. A preguiça e a covardia são as 
causas pelas quais uma tão grande parte dos homens, 
depois  que  a  natureza  de  há  muito  os  libertou  de  uma 
condição estranha, continuem, no entanto, de bom grado 
menores durante toda a vida.

KANT, I. Resposta à pergunta: o que é esclarecimento? Petrópolis: Vozes, 1985 (adaptado).
","
Kant  destaca  no  texto  o  conceito  de  Esclarecimento, 
fundamental  para  a  compreensão  do  contexto  filosófico 
da Modernidade. Esclarecimento, no sentido empregado 
por Kant, representa
","{'A': '  a reivindicação de autonomia da capacidade racional como expressão da maioridade.\n', 'B': '  o exercício da racionalidade como pressuposto menor diante das verdades eternas.\n', 'C': '  a imposição de verdades matemáticas, com caráter objetivo, de forma heterônoma.\n', 'D': '  a compreensão de verdades religiosas que libertam o homem da falta de entendimento.\n', 'E': '  a emancipação da subjetividade humana de ideologias produzidas pela própria razão.\n\n\n'}",{'A': '  a reivindicação de autonomia da capacidade racional como expressão da maioridade.\n'},No,No,Yes,No,No,Yes,No,,,,,CIÊNCIAS HUMANAS E SUAS TECNOLOGIAS,BRANCO,
11,2012,"Na regulação de matérias culturalmente delicadas, 
como, por exemplo, a linguagem oficial, os currículos 
da  educação  pública,  o  status  das  Igrejas  e  das 
comunidades  religiosas,  as  normas  do  direito  penal 
(por  exemplo,  quanto  ao  aborto),  mas  também  em 
assuntos  menos  chamativos,  como,  por  exemplo,  a 
posição  da  família  e  dos  consórcios  semelhantes  ao 
matrimônio, a aceitação de normas de segurança ou a 
delimitação das esferas pública e privada — em tudo 
isso  reflete-se  amiúde  apenas  o  autoentendimento 
ético-político  de  uma  cultura  majoritária,  dominante 
por  motivos  históricos.  Por  causa  de  tais  regras, 
implicitamente  repressivas,  mesmo  dentro  de  uma 
comunidade  republicana  que  garanta  formalmente 
a  igualdade  de  direitos  para  todos,  pode  eclodir  um 
conflito  cultural  movido  pelas  minorias  desprezadas 
contra a cultura da maioria.

HABERMAS, J. A inclusão do outro: estudos de teoria política. São Paulo: Loyola, 2002.
","
A  reivindicação  dos  direitos  culturais  das  minorias, 
como exposto por Habermas, encontra amparo nas 
democracias  contemporâneas,  na  medida  em  que 
se alcança
","{'A': '  a  secessão,  pela  qual  a  minoria  discriminada \nobteria  a  igualdade  de  direitos  na  condição \nda  sua  concentração  espacial,  num  tipo  de \nindependência nacional.\n', 'B': '  a  reunificação  da  sociedade  que  se  encontra \nfragmentada  em  grupos  de  diferentes  comunidades \nétnicas,  confissões  religiosas  e  formas  de  vida,  em \ntorno da coesão de uma cultura política nacional.\n', 'C': '  a  coexistência  das  diferenças,  considerando  a \npossibilidade  de  os  discursos  de  autoentendimento \nse  submeterem  ao  debate  público,  cientes  de  que \nestarão vinculados à coerção do melhor argumento.\n', 'D': '  a  autonomia  dos  indivíduos  que,  ao  chegarem  à \nvida  adulta,  tenham  condições  de  se  libertar  das \ntradições de suas origens em nome da harmonia da \npolítica nacional.\n', 'E': '  o  desaparecimento  de  quaisquer  limitações,  tais \ncomo  linguagem  política  ou  distintas  convenções \nde comportamento, para compor a arena política a \nser compartilhada.\n\n'}","{'C': '  a  coexistência  das  diferenças,  considerando  a \npossibilidade  de  os  discursos  de  autoentendimento \nse  submeterem  ao  debate  público,  cientes  de  que \nestarão vinculados à coerção do melhor argumento.\n'}",No,No,Yes,No,No,No,No,,,,,CIÊNCIAS HUMANAS E SUAS TECNOLOGIAS,BRANCO,
